step,epoch,loss,grad_norm,learning_rate,entropy,mean_token_accuracy,timestamp
130,0.05940820290186222,2.471366119384766,0.359375,2.4976204912016042e-05,2.4782889157533647,0.5080247305333614,2026-08-08T10:59:26
135,0.06169313378270307,2.346392822265625,0.380859375,2.4974325227816946e-05,2.336117444932461,0.5329698905348778,2026-08-08T11:00:34
140,0.06397806466354393,2.6163961410522463,0.41796875,2.497237417248715e-05,2.6226032793521883,0.4813671957701445,2026-08-08T11:01:54
145,0.06626299554438478,2.5539846420288086,0.400390625,2.4970351757189514e-05,2.541365513205528,0.49700406566262245,2026-08-08T11:03:12
150,0.06854792642522564,2.3372064590454102,0.416015625,2.496825799349516e-05,2.3782917603850366,0.5262731038033962,2026-08-08T11:04:27
155,0.07083285730606649,2.397555351257324,0.439453125,2.4966092893383443e-05,2.413887098431587,0.5134902939200401,2026-08-08T11:05:44
160,0.07311778818690734,2.448230743408203,0.54296875,2.496385646924186e-05,2.4600481137633325,0.5245455145835877,2026-08-08T11:06:50
165,0.0754027190677482,2.8009910583496094,0.390625,2.4961548733865974e-05,2.841870453953743,0.45400909148156643,2026-08-08T11:08:01
170,0.07768764994858905,2.627178192138672,0.39453125,2.4959169700459366e-05,2.5956212371587752,0.4977768436074257,2026-08-08T11:09:18
175,0.07997258082942992,2.4986772537231445,0.45703125,2.4956719382633537e-05,2.4857713162899016,0.5089519493281841,2026-08-08T11:10:33
180,0.08225751171027076,2.2938697814941404,0.443359375,2.4954197794407835e-05,2.3266252785921098,0.5427232161164284,2026-08-08T11:11:40
185,0.08454244259111161,2.570484924316406,0.369140625,2.495160495020939e-05,2.5186072289943695,0.5044058065861463,2026-08-08T11:12:55
190,0.08682737347195248,2.4435489654541014,0.419921875,2.4948940864873e-05,2.3734429866075515,0.5342417448759079,2026-08-08T11:14:17
195,0.08911230435279333,2.4046998977661134,0.478515625,2.4946205553641082e-05,2.4289428398013113,0.521280699968338,2026-08-08T11:15:40
200,0.09139723523363419,2.3946243286132813,0.40625,2.494339903216356e-05,2.3978210598230363,0.5195355363190174,2026-08-08T11:16:52
205,0.09368216611447504,2.3555086135864256,0.443359375,2.494052131649778e-05,2.3475425750017167,0.5293272905051708,2026-08-08T11:18:09
210,0.09596709699531589,2.510895538330078,0.4140625,2.493757242310843e-05,2.510312443971634,0.5136890687048435,2026-08-08T11:19:23
215,0.09825202787615675,2.3505836486816407,0.421875,2.4934552368867438e-05,2.4120724856853486,0.5207415662705899,2026-08-08T11:20:27
220,0.1005369587569976,2.3835323333740233,0.396484375,2.493146117105386e-05,2.322723439335823,0.5400121845304966,2026-08-08T11:21:43
225,0.10282188963783846,2.3143762588500976,0.52734375,2.4928298847353808e-05,2.349706622958183,0.5303392726927996,2026-08-08T11:22:52
230,0.10510682051867931,2.4152379989624024,0.4140625,2.4925065415860336e-05,2.3555391862988473,0.529541551321745,2026-08-08T11:24:04
235,0.10739175139952016,2.3054344177246096,0.423828125,2.492176089507334e-05,2.3279821172356607,0.5304775394499301,2026-08-08T11:25:16
240,0.10967668228036102,2.150160026550293,0.3984375,2.4918385303899434e-05,2.204507964849472,0.5553330279886722,2026-08-08T11:26:29
245,0.11196161316120187,2.4540407180786135,0.4296875,2.4914938661651877e-05,2.4153722137212754,0.5223840482532978,2026-08-08T11:27:46
250,0.11424654404204272,2.235215759277344,0.373046875,2.4911420988050426e-05,2.2504871249198914,0.5467769615352154,2026-08-08T11:29:03
255,0.11653147492288358,2.4392841339111326,0.451171875,2.4907832303221257e-05,2.4665379405021666,0.5122103981673718,2026-08-08T11:30:19
260,0.11881640580372443,2.6268205642700195,0.34765625,2.4904172627696816e-05,2.540235732495785,0.5066690191626548,2026-08-08T11:31:49
265,0.1211013366845653,2.0911169052124023,0.390625,2.4900441982415723e-05,2.1509506672620775,0.5679693900048732,2026-08-08T11:33:06
270,0.12338626756540615,2.2285572052001954,0.484375,2.4896640388722655e-05,2.3304158434271813,0.5373114176094532,2026-08-08T11:34:20
275,0.125671198446247,2.1679931640625,0.48828125,2.4892767868368206e-05,2.2678070455789565,0.537049975991249,2026-08-08T11:35:26
280,0.12795612932708786,2.4258750915527343,0.458984375,2.4888824443508782e-05,2.3903180986642836,0.5138044007122516,2026-08-08T11:36:34
285,0.13024106020792872,2.2216552734375,0.486328125,2.4884810136706456e-05,2.2538811683654787,0.5443908534944057,2026-08-08T11:37:49
290,0.13252599108876956,2.36771240234375,0.46484375,2.4880724970928852e-05,2.3593189120292664,0.5352088712155819,2026-08-08T11:38:55
295,0.13481092196961042,2.5113683700561524,0.40625,2.4876568969549017e-05,2.49425932765007,0.5056346610188485,2026-08-08T11:40:21
300,0.13709585285045128,2.7067886352539063,0.447265625,2.4872342156345264e-05,2.6450246661901473,0.49187169000506403,2026-08-08T11:41:52
305,0.13938078373129212,2.363875961303711,0.45703125,2.4868044555501063e-05,2.366780534386635,0.5314415790140629,2026-08-08T11:43:08
310,0.14166571461213298,2.159432792663574,0.46484375,2.486367619160489e-05,2.2461872160434724,0.5483988128602505,2026-08-08T11:44:12
315,0.14395064549297384,2.6088165283203124,0.466796875,2.4859237089650088e-05,2.569259324669838,0.5001516122370958,2026-08-08T11:45:19
320,0.14623557637381468,2.3392492294311524,0.451171875,2.485472727503472e-05,2.373418667912483,0.5170795671641827,2026-08-08T11:46:29
325,0.14852050725465554,2.3451744079589845,0.56640625,2.4850146773561428e-05,2.3111625224351884,0.5361870527267456,2026-08-08T11:47:40
330,0.1508054381354964,2.4729598999023437,0.51953125,2.4845495611437293e-05,2.3044666081666945,0.5358962878584862,2026-08-08T11:48:45
335,0.15309036901633727,2.3206060409545897,0.5859375,2.484077381527366e-05,2.2802026003599165,0.5418840784579515,2026-08-08T11:49:47
340,0.1553752998971781,2.417075347900391,0.453125,2.4835981412086024e-05,2.4035274639725683,0.5272741489112377,2026-08-08T11:51:14
345,0.15766023077801897,2.302183723449707,0.4453125,2.483111842929383e-05,2.3065427780151366,0.5308642297983169,2026-08-08T11:52:28
350,0.15994516165885983,2.391111373901367,0.455078125,2.4826184894720366e-05,2.4289426684379576,0.5247794359922409,2026-08-08T11:53:41
355,0.16223009253970067,2.499400520324707,0.53125,2.482118083659256e-05,2.5087121799588203,0.5157526865601539,2026-08-08T11:54:47
360,0.16451502342054153,2.1754446029663086,0.85546875,2.4816106283540834e-05,2.2181524321436883,0.5494899436831474,2026-08-08T11:55:55
365,0.1667999543013824,2.368626022338867,0.427734375,2.4810961264598964e-05,2.367808385193348,0.5244054004549981,2026-08-08T11:57:10
370,0.16908488518222323,2.4957578659057615,0.5234375,2.4805745809203868e-05,2.488463172316551,0.5050660043954849,2026-08-08T11:58:18
375,0.1713698160630641,2.247796630859375,0.423828125,2.4800459947195473e-05,2.2545742109417914,0.5379403412342072,2026-08-08T11:59:36
380,0.17365474694390495,2.426748847961426,0.609375,2.4795103708816538e-05,2.475788328051567,0.5121863305568695,2026-08-08T12:00:50
385,0.1759396778247458,2.5718814849853517,0.56640625,2.4789677124712467e-05,2.5246648460626604,0.5060486380010843,2026-08-08T12:01:58
390,0.17822460870558665,2.335957336425781,0.515625,2.478418022593115e-05,2.3542549163103104,0.5419333092868328,2026-08-08T12:03:19
395,0.18050953958642751,2.0716426849365233,0.466796875,2.477861304392277e-05,2.1746791899204254,0.562478706240654,2026-08-08T12:04:23
400,0.18279447046726838,2.393039321899414,0.5546875,2.4772975610539647e-05,2.288774561882019,0.5453078664839268,2026-08-08T12:05:30
405,0.1850794013481092,2.4869573593139647,0.546875,2.476726795803602e-05,2.419827127456665,0.5117946363985538,2026-08-08T12:06:41
410,0.18736433222895008,2.227264404296875,0.48046875,2.4761490119067905e-05,2.236176571249962,0.5428649090230465,2026-08-08T12:07:53
415,0.18964926310979094,2.1398733139038084,0.51953125,2.475564212669286e-05,2.178315043449402,0.5492550559341908,2026-08-08T12:08:56
420,0.19193419399063177,2.454648971557617,0.6015625,2.4749724014369843e-05,2.4430040180683137,0.5128872469067574,2026-08-08T12:10:00
425,0.19421912487147264,2.4008403778076173,0.490234375,2.4743735815958992e-05,2.368737918138504,0.5279674902558327,2026-08-08T12:11:21
430,0.1965040557523135,2.443750190734863,0.5,2.4737677565721436e-05,2.4508373737335205,0.5000320062041282,2026-08-08T12:12:42
435,0.19878898663315434,2.462857246398926,0.451171875,2.4731549298319098e-05,2.4422256380319594,0.5126005969941616,2026-08-08T12:14:09
440,0.2010739175139952,2.5662473678588866,0.53515625,2.4725351048814517e-05,2.5502511471509934,0.5091977421194315,2026-08-08T12:15:22
445,0.20335884839483606,2.2112358093261717,0.58984375,2.471908285267061e-05,2.266038563847542,0.5371114782989025,2026-08-08T12:16:29
450,0.20564377927567692,2.3627687454223634,0.5390625,2.4712744745750506e-05,2.3858930826187135,0.5234322346746921,2026-08-08T12:17:36
455,0.20792871015651776,2.0014507293701174,0.57421875,2.4706336764317313e-05,2.0983849629759788,0.5649954669177533,2026-08-08T12:18:29
460,0.21021364103735862,2.396022415161133,0.62890625,2.4699858945033923e-05,2.307845816016197,0.5372923351824284,2026-08-08T12:19:34
465,0.21249857191819949,2.516155242919922,0.515625,2.4693311324962814e-05,2.4384732633829116,0.5117730446159839,2026-08-08T12:20:49
470,0.21478350279904032,2.2324100494384767,0.515625,2.4686693941565808e-05,2.3114488065242766,0.5356822311878204,2026-08-08T12:22:03
475,0.21706843367988118,2.246431350708008,0.453125,2.4680006832703885e-05,2.2128693997859954,0.5513386785984039,2026-08-08T12:23:20
480,0.21935336456072205,2.3249120712280273,0.51171875,2.4673250036636953e-05,2.333314576745033,0.5375671267509461,2026-08-08T12:24:42
480,0.21935336456072205,,,,,,2026-08-08T12:43:42
480,0.21935336456072205,,,,,,2026-08-08T12:43:42
485,0.22163829544156288,2.1635360717773438,0.5703125,2.4666423592023624e-05,2.19197094142437,0.5488028436899185,2026-08-08T12:44:46
490,0.22392322632240375,2.2578462600708007,0.59765625,2.4659527537921013e-05,2.248723602294922,0.5395518995821476,2026-08-08T12:45:55
495,0.2262081572032446,2.5194747924804686,0.46875,2.465256191378449e-05,2.4435892313718797,0.5202911386266351,2026-08-08T12:47:22
500,0.22849308808408544,2.10910587310791,0.486328125,2.4645526759467475e-05,2.115812587738037,0.5799288108944893,2026-08-08T12:48:39
505,0.2307780189649263,2.2880748748779296,0.4140625,2.4638422115221195e-05,2.3318125322461127,0.5295563586056232,2026-08-08T12:50:05
510,0.23306294984576717,2.4304027557373047,0.52734375,2.463124802169446e-05,2.367806126177311,0.5397315638139843,2026-08-08T12:51:20
515,0.23534788072660803,2.5010677337646485,0.53125,2.462400451993343e-05,2.485306939482689,0.5035876177251339,2026-08-08T12:52:35
520,0.23763281160744887,2.404589080810547,0.57421875,2.4616691651381384e-05,2.3705606341361998,0.5428386867046356,2026-08-08T12:53:40
525,0.23991774248828973,2.4594322204589845,0.494140625,2.4609309457878482e-05,2.4517178744077683,0.5179767817258835,2026-08-08T12:54:59
530,0.2422026733691306,2.1451190948486327,0.546875,2.4601857981661507e-05,2.1900948762893675,0.554837566614151,2026-08-08T12:56:03
535,0.24448760424997143,2.523519515991211,0.76953125,2.459433726536366e-05,2.385148027539253,0.521003995835781,2026-08-08T12:57:09
540,0.2467725351308123,2.562020111083984,0.6484375,2.4586747352014274e-05,2.3953385084867476,0.5280051358044148,2026-08-08T12:58:10
545,0.24905746601165316,2.451920509338379,0.5546875,2.4579088285038608e-05,2.3689404308795927,0.5188763961195946,2026-08-08T12:59:21
550,0.251342396892494,2.292877769470215,0.474609375,2.4571360108257567e-05,2.3041185781359674,0.5347532644867897,2026-08-08T13:00:26
555,0.25362732777333485,2.3964920043945312,0.48046875,2.456356286588747e-05,2.368809497356415,0.5281936712563038,2026-08-08T13:01:55
560,0.2559122586541757,2.3456525802612305,0.478515625,2.4555696602539782e-05,2.347801199555397,0.5270532719790936,2026-08-08T13:03:14
565,0.2581971895350166,2.4131986618041994,0.5078125,2.454776136322088e-05,2.3985556423664094,0.5298582941293717,2026-08-08T13:04:32
570,0.26048212041585744,2.2718841552734377,0.5078125,2.453975719333178e-05,2.308023804426193,0.5485447108745575,2026-08-08T13:05:51
575,0.26276705129669825,2.531109619140625,0.50390625,2.453168413866787e-05,2.5007037192583086,0.5144572332501411,2026-08-08T13:07:12
580,0.2650519821775391,2.323019790649414,0.47265625,2.4523542245418667e-05,2.2905064702033995,0.5431715540587903,2026-08-08T13:08:27
585,0.26733691305838,2.411441993713379,0.55078125,2.4515331560167547e-05,2.2931926995515823,0.5274827659130097,2026-08-08T13:09:33
590,0.26962184393922084,2.3321697235107424,0.59375,2.450705212989147e-05,2.313323923945427,0.5321042019873857,2026-08-08T13:10:48
595,0.2719067748200617,2.3738197326660155,0.5703125,2.4498704001960716e-05,2.4164569675922394,0.5122368447482586,2026-08-08T13:12:04
600,0.27419170570090257,2.5490550994873047,0.77734375,2.4490287224138615e-05,2.384555298089981,0.5238080255687236,2026-08-08T13:13:07
605,0.27647663658174343,2.4669977188110352,0.625,2.4481801844581274e-05,2.5648423194885255,0.4948690112680197,2026-08-08T13:14:21
610,0.27876156746258424,2.3316755294799805,0.54296875,2.4473247911837304e-05,2.3367453798651696,0.5334583424031735,2026-08-08T13:15:41
615,0.2810464983434251,2.405598258972168,0.5078125,2.4464625474847542e-05,2.2893699660897253,0.5417570784687996,2026-08-08T13:16:57
620,0.28333142922426596,2.2374496459960938,0.58203125,2.4455934582944755e-05,2.1853511795401572,0.5581817395985127,2026-08-08T13:18:10
